claim_id,days_to_claim,amount,incident_type,is_fraud
CLM-5102,140,20461,Glasskada,0
CLM-5103,358,8824,Bilolycka,0
CLM-5104,241,13799,Bilolycka,0
CLM-5105,265,26161,Bilolycka,0
CLM-5106,110,26000,Inbrott,0
CLM-5107,0,500,Glasskada,1
CLM-5108,158,29728,Bilolycka,0
CLM-5109,10,7608,Vattenskada,0
CLM-5110,89,7618,Vattenskada,0
CLM-5111,125,500,Vattenskada,0
CLM-5112,223,5418,Bilolycka,0
CLM-5113,146,12341,Vattenskada,0
CLM-5114,76,18322,Glasskada,0
CLM-5115,315,8720,Vattenskada,0
CLM-5116,232,4726,Glasskada,0
CLM-5117,170,15743,Glasskada,0
CLM-5118,193,15821,Glasskada,0
CLM-5119,56,3390,Vattenskada,0
CLM-5120,127,25860,Inbrott,0
CLM-5121,411,22589,Vattenskada,0
CLM-5122,175,7028,Bilolycka,0
CLM-5123,233,500,Inbrott,0
CLM-5124,62,20726,Vattenskada,0
CLM-5125,316,11825,Inbrott,0
CLM-5126,88,6338,Inbrott,0
CLM-5127,174,15739,Glasskada,0
CLM-5128,19,10318,Glasskada,0
CLM-5129,282,14232,Glasskada,0
CLM-5130,85,11952,Glasskada,0
CLM-5131,290,22353,Vattenskada,0
CLM-5132,158,17095,Inbrott,0
CLM-5133,193,14898,Vattenskada,0
CLM-5134,160,18796,Bilolycka,0
CLM-5135,289,6870,Bilolycka,0
CLM-5136,333,6604,Glasskada,0
CLM-5137,73,15208,Vattenskada,0
CLM-5138,135,6392,Vattenskada,0
CLM-5139,226,11624,bilolycka,0
CLM-5140,0,31826,Vattenskada,1
CLM-5141,107,20182,Vattenskada,0
CLM-5142,93,11026,Inbrott,0
CLM-5143,0,500,Vattenskada,1
CLM-5144,175,13480,Bilolycka,0
CLM-5145,236,11064,Inbrott,0
CLM-5146,243,7842,Glasskada,0
CLM-5147,330,10036,Bilolycka,0
CLM-5148,141,13867,Bilolycka,0
CLM-5149,276,14064,Bilolycka,0
CLM-5150,106,5221,Inbrott,0
CLM-5151,270,14886,Inbrott,0
CLM-5152,0,96094,Vattenskada,1
CLM-5153,233,500,Glasskada,0
CLM-5154,49,5693,Glasskada,0
CLM-5155,130,11195,Inbrott,0
CLM-5156,219,14197,Bilolycka,0
CLM-5157,291,26870,Vattenskada,0
CLM-5158,140,11730,Glasskada,0
CLM-5159,227,542,Bilolycka,0
CLM-5160,77,11649,Glasskada,0
CLM-5161,272,26266,Vattenskada,0
CLM-5162,208,17584,Bilolycka,0
CLM-5163,208,32607,Bilolycka,0
CLM-5164,210,11824,Vattenskada,0
CLM-5165,239,11813,Vattenskada,0
CLM-5166,184,500,Vattenskada,0
CLM-5167,74,2319,Inbrott,0
CLM-5168,157,23069,Glasskada,0
CLM-5169,174,4803,Inbrott,0
CLM-5170,157,28745,Vattenskada,0
CLM-5171,190,34205,Vattenskada,0
CLM-5172,191,16321,Bilolycka,0
CLM-5173,185,19231,Bilolycka,0
CLM-5174,179,11299,Inbrott,0
CLM-5175,163,22664,Vattenskada,0
CLM-5176,246,27968,vattenskada,0
CLM-5177,242,14664,Vattenskada,0
CLM-5178,138,1233,Vattenskada,0
CLM-5179,0,9270,Inbrott,0
CLM-5180,345,11261,Vattenskada,0
CLM-5181,435,20547,Vattenskada,0
CLM-5182,88,14242,Bilolycka,0
CLM-5183,72,11200,Glasskada,0
CLM-5184,120,12269,Vattenskada,0
CLM-5185,5,500,Glasskada,1
CLM-5186,300,17560,Glasskada,0
CLM-5187,298,7041,Bilolycka,0
CLM-5188,291,4544,Bilolycka,0
CLM-5189,200,500,Vattenskada,0
CLM-5190,211,12495,Inbrott,0
CLM-5191,90,11475,Bilolycka,0
CLM-5192,55,15625,Glasskada,0
CLM-5193,106,19385,bilolycka,0
CLM-5194,285,20160,Bilolycka,0
CLM-5195,125,18526,Oklart/Annat,0
CLM-5196,162,30573,inbrott,0
CLM-5197,265,6533,Vattenskada,0
CLM-5198,299,17790,Bilolycka,0
CLM-5199,0,500,Inbrott,0
CLM-5200,141,34003,Vattenskada,0
CLM-5201,266,9289,Inbrott,0
CLM-5202,239,29198,Vattenskada,0
CLM-5203,6,15747,Vattenskada,0
CLM-5204,112,8530,Inbrott,0
CLM-5205,0,22513,Inbrott,0
CLM-5206,52,21576,Bilolycka,0
CLM-5207,209,14185,Bilolycka,0
CLM-5208,415,14717,Inbrott,0
CLM-5209,304,5754,vattenskada,0
CLM-5210,174,8141,Bilolycka,0
CLM-5211,164,22616,Inbrott,0
CLM-5212,226,15819,Vattenskada,0
CLM-5213,176,29962,Inbrott,0
CLM-5214,312,6700,Vattenskada,0
CLM-5215,206,500,Bilolycka,0
CLM-5216,202,22017,Inbrott,0
CLM-5217,193,8330,Inbrott,0
CLM-5218,185,19053,Vattenskada,0
CLM-5219,162,13882,Glasskada,0
CLM-5220,220,5000,Inbrott,0
CLM-5221,190,7652,Inbrott,0
CLM-5222,241,4814,Bilolycka,0
CLM-5223,232,31083,Inbrott,0
CLM-5224,101,9950,Vattenskada,0
CLM-5225,407,9906,Glasskada,0
CLM-5226,183,19480,Vattenskada,0
CLM-5227,199,23864,Bilolycka,0
CLM-5228,230,25764,Oklart/Annat,0
CLM-5229,85,19295,Glasskada,0
CLM-5230,133,11355,Vattenskada,0
CLM-5231,178,12888,Inbrott,0
CLM-5232,72,30399,Glasskada,0
CLM-5233,150,5210,glasskada,0
CLM-5234,226,21847,Glasskada,0
CLM-5235,262,2730,Vattenskada,0
CLM-5236,298,16762,Glasskada,0
CLM-5237,136,15060,Glasskada,0
CLM-5238,286,500,Bilolycka,0
CLM-5239,250,4317,Bilolycka,0
CLM-5240,78,6731,Bilolycka,0
CLM-5241,26,130411,Oklart/Annat,1
CLM-5242,149,11838,Glasskada,0
CLM-5243,359,1797,Vattenskada,0
CLM-5244,180,19147,Inbrott,0
CLM-5245,311,27405,Inbrott,0
CLM-5246,112,3579,Vattenskada,0
CLM-5247,219,14312,Inbrott,0
CLM-5248,258,7840,Vattenskada,0
CLM-5249,167,14039,glasskada,0
CLM-5250,226,12206,Vattenskada,0
CLM-5251,68,1025,Inbrott,0
CLM-5252,150,500,Glasskada,0
CLM-5253,69,37616,Bilolycka,0
CLM-5254,309,37222,glasskada,0
CLM-5255,90,22392,Bilolycka,0
CLM-5256,176,5878,Inbrott,0
CLM-5257,207,17418,Glasskada,0
CLM-5258,372,500,Bilolycka,0
CLM-5259,262,6014,glasskada,0
CLM-5260,216,7873,Bilolycka,0
CLM-5261,254,31301,Vattenskada,0
CLM-5262,165,2129,Oklart/Annat,0
CLM-5263,102,19349,Vattenskada,0
CLM-5264,18,32376,Inbrott,1
CLM-5265,42,23013,Inbrott,0
CLM-5266,75,5035,Bilolycka,0
CLM-5267,141,500,Oklart/Annat,0
CLM-5268,121,500,inbrott,0
CLM-5269,163,32878,Bilolycka,0
CLM-5270,165,6905,Vattenskada,0
CLM-5271,0,73410,Bilolycka,1
CLM-5272,246,20052,Glasskada,0
CLM-5273,230,11916,Bilolycka,0
CLM-5274,211,16145,Glasskada,0
CLM-5275,240,13649,Bilolycka,0
CLM-5276,184,16495,Inbrott,0
CLM-5277,255,19443,Glasskada,0
CLM-5278,102,1187,Vattenskada,0
CLM-5279,0,20555,glasskada,0
CLM-5280,194,4995,Inbrott,0
CLM-5281,191,15035,Vattenskada,0
CLM-5282,185,29780,Oklart/Annat,0
CLM-5283,22,15744,Inbrott,0
CLM-5284,165,1851,Glasskada,0
CLM-5285,240,22683,Glasskada,0
CLM-5286,77,21946,Bilolycka,0
CLM-5287,169,15420,Glasskada,0
CLM-5288,106,20367,Glasskada,0
CLM-5289,239,17195,Vattenskada,0
CLM-5290,0,87626,Glasskada,1
CLM-5291,218,11657,Bilolycka,0
CLM-5292,63,4680,Vattenskada,0
CLM-5293,186,7297,Glasskada,0
CLM-5294,266,21118,Inbrott,0
CLM-5295,218,19718,Vattenskada,0
CLM-5296,215,30898,Inbrott,0
CLM-5297,190,15308,Vattenskada,0
CLM-5298,177,13747,Inbrott,0
CLM-5299,36,8034,Vattenskada,0
CLM-5300,177,38531,Vattenskada,0
CLM-5301,52,25879,Glasskada,0
CLM-5302,125,9099,Vattenskada,0
CLM-5303,81,24201,Vattenskada,0
CLM-5304,110,10042,Vattenskada,0
CLM-5305,327,25282,Inbrott,0
CLM-5306,179,500,Inbrott,0
CLM-5307,206,1606,Glasskada,0
CLM-5308,97,9676,Bilolycka,0
CLM-5309,341,2610,Bilolycka,0
CLM-5310,72,15909,Inbrott,0
CLM-5311,153,28320,Bilolycka,0
CLM-5312,132,14577,Bilolycka,0
CLM-5313,72,12862,Bilolycka,0
CLM-5314,173,19873,Glasskada,0
CLM-5315,233,6355,Oklart/Annat,0
CLM-5316,107,9133,inbrott,0
CLM-5317,221,15681,Vattenskada,0
CLM-5318,266,27920,glasskada,0
CLM-5319,102,25507,Inbrott,0
CLM-5320,180,2251,Glasskada,0
CLM-5321,157,15161,Glasskada,0
CLM-5322,3,66967,Vattenskada,1
CLM-5323,169,27449,Glasskada,0
CLM-5324,110,500,Glasskada,0
CLM-5325,226,16483,Vattenskada,0
CLM-5326,240,3312,Inbrott,0
CLM-5327,194,12579,Inbrott,0
CLM-5328,134,9210,Vattenskada,0
CLM-5329,174,15500,Glasskada,0
CLM-5330,153,8190,Bilolycka,0
CLM-5331,207,1655,Bilolycka,0
CLM-5332,229,18453,Glasskada,0
CLM-5333,128,12339,Inbrott,0
CLM-5334,419,6817,Inbrott,0
CLM-5335,244,27099,Bilolycka,0
CLM-5336,167,27581,vattenskada,0
CLM-5337,224,19064,Glasskada,0
CLM-5338,232,1214,Inbrott,0
CLM-5339,33,18686,Glasskada,0
CLM-5340,0,69524,Vattenskada,1
CLM-5341,269,6745,Bilolycka,0
CLM-5342,247,19686,Inbrott,0
CLM-5343,0,500,Bilolycka,1
CLM-5344,146,30932,Vattenskada,0
CLM-5345,187,11271,Glasskada,0
CLM-5346,0,3763,Bilolycka,0
CLM-5347,126,25025,Inbrott,0
CLM-5348,75,25483,Inbrott,0
CLM-5349,257,18581,Bilolycka,0
CLM-5350,231,6492,Vattenskada,0
CLM-5351,167,21755,Bilolycka,0
CLM-5352,188,27210,Glasskada,0
CLM-5353,217,15734,Bilolycka,0
CLM-5354,325,500,Glasskada,0
CLM-5355,245,3569,bilolycka,0
CLM-5356,161,22733,Vattenskada,0
CLM-5357,46,20362,Vattenskada,0
CLM-5358,235,500,Glasskada,0
CLM-5359,276,19976,Glasskada,0
CLM-5360,0,2230,Bilolycka,0
CLM-5361,146,37282,Vattenskada,0
CLM-5362,205,17921,Inbrott,0
CLM-5363,184,500,Vattenskada,0
CLM-5364,144,22480,vattenskada,0
CLM-5365,146,10229,Vattenskada,0
CLM-5366,192,6937,Glasskada,0
CLM-5367,172,8542,Inbrott,0
CLM-5368,119,11243,Vattenskada,0
CLM-5369,289,12422,Bilolycka,0
CLM-5370,215,16444,Vattenskada,0
CLM-5371,37,86090,Inbrott,1
CLM-5372,250,23961,Glasskada,0
CLM-5373,127,8404,Inbrott,0
CLM-5374,0,500,Bilolycka,1
CLM-5375,123,27831,Bilolycka,0
CLM-5376,248,15161,Glasskada,0
CLM-5377,270,16854,Glasskada,0
CLM-5378,304,30016,Glasskada,0
CLM-5379,42,27359,Vattenskada,0
CLM-5380,146,24853,Vattenskada,0
CLM-5381,0,20435,Bilolycka,0
CLM-5382,192,13253,Vattenskada,0
CLM-5383,202,10546,Glasskada,0
CLM-5384,193,29631,glasskada,0
CLM-5385,72,19206,Inbrott,0
CLM-5386,162,18906,Bilolycka,0
CLM-5387,149,36929,Inbrott,0
CLM-5388,89,12812,bilolycka,0
CLM-5389,261,12262,Bilolycka,0
CLM-5390,367,15101,Vattenskada,0
CLM-5391,246,500,Glasskada,0
CLM-5392,354,7156,Vattenskada,0
CLM-5393,208,500,Vattenskada,0
CLM-5394,325,18970,Vattenskada,0
CLM-5395,275,4905,bilolycka,0
CLM-5396,212,4617,Inbrott,0
CLM-5397,153,25623,Bilolycka,0
CLM-5398,188,2540,Inbrott,0
CLM-5399,134,9727,Vattenskada,0
CLM-5400,133,25473,Vattenskada,0
CLM-5401,72,27045,Bilolycka,0
CLM-5402,165,1773,Bilolycka,0
CLM-5403,97,19006,Vattenskada,0
CLM-5404,161,23538,Vattenskada,0
CLM-5405,258,39653,Glasskada,0
CLM-5406,67,28616,Glasskada,0
CLM-5407,246,810,Vattenskada,0
CLM-5408,187,1372,Vattenskada,0
CLM-5409,21,15118,Glasskada,0
CLM-5410,212,11047,Glasskada,0
CLM-5411,301,26873,Glasskada,0
CLM-5412,0,24149,glasskada,0
CLM-5413,111,3439,Glasskada,0
CLM-5414,270,17361,Bilolycka,0
CLM-5415,301,14497,Inbrott,0
CLM-5416,58,19405,Inbrott,0
CLM-5417,191,23484,Oklart/Annat,0
CLM-5418,133,7378,Bilolycka,0
CLM-5419,234,9758,Glasskada,0
CLM-5420,197,19655,Inbrott,0
CLM-5421,339,22303,Inbrott,0
CLM-5422,100,16281,Inbrott,0
CLM-5423,287,25126,Inbrott,0
CLM-5424,142,37206,Inbrott,0
CLM-5425,238,10222,Bilolycka,0
CLM-5426,255,9156,Glasskada,0
CLM-5427,213,16212,Vattenskada,0
CLM-5428,97,19563,Bilolycka,0
CLM-5429,268,7925,bilolycka,0
CLM-5430,235,12999,Inbrott,0
CLM-5431,359,12884,Vattenskada,0
CLM-5432,29,836,Bilolycka,0
CLM-5433,280,9394,vattenskada,0
CLM-5434,155,19480,Glasskada,0
CLM-5435,350,22294,Vattenskada,0
CLM-5436,251,12989,Bilolycka,0
CLM-5437,131,14745,Inbrott,0
CLM-5438,195,500,Inbrott,0
CLM-5439,145,500,Glasskada,0
CLM-5440,215,26616,inbrott,0
CLM-5441,257,500,Bilolycka,0
CLM-5442,222,613,Vattenskada,0
CLM-5443,131,11469,Bilolycka,0
CLM-5444,248,6891,Vattenskada,0
CLM-5445,69,500,Bilolycka,0
CLM-5446,278,7513,Bilolycka,0
CLM-5447,46,22024,Vattenskada,1
CLM-5448,236,2887,inbrott,0
CLM-5449,134,22968,Glasskada,0
CLM-5450,123,8064,Glasskada,0
CLM-5451,60,1945,Vattenskada,0
CLM-5452,192,28713,Inbrott,0
CLM-5453,162,19244,Bilolycka,0
CLM-5454,238,6795,Glasskada,0
CLM-5455,248,500,Inbrott,0
CLM-5456,182,20773,Vattenskada,0
CLM-5457,202,19702,Inbrott,0
CLM-5458,140,500,vattenskada,0
CLM-5459,65,2938,Inbrott,0
CLM-5460,121,28061,Vattenskada,0
CLM-5461,20,16158,Inbrott,1
CLM-5462,26,48281,Bilolycka,1
CLM-5463,96,22653,bilolycka,0
CLM-5464,259,20082,Vattenskada,0
CLM-5465,156,14745,Bilolycka,0
CLM-5466,257,34469,Bilolycka,0
CLM-5467,169,27466,Inbrott,0
CLM-5468,231,17696,Glasskada,0
CLM-5469,83,26520,Vattenskada,0
CLM-5470,0,11303,Glasskada,0
CLM-5471,266,500,Glasskada,0
CLM-5472,250,13132,Vattenskada,0
CLM-5473,240,25702,Inbrott,0
CLM-5474,188,28894,Vattenskada,0
CLM-5475,47,728,Vattenskada,0
CLM-5476,291,9063,Glasskada,0
CLM-5477,60,28330,Inbrott,0
CLM-5478,197,17452,Vattenskada,0
CLM-5479,99,20407,Bilolycka,0
CLM-5480,253,19543,Inbrott,0
CLM-5481,209,27058,bilolycka,0
CLM-5482,307,22779,Inbrott,0
CLM-5483,92,14403,Inbrott,0
CLM-5484,226,16126,Inbrott,0
CLM-5485,128,21509,Vattenskada,0
CLM-5486,132,19019,Bilolycka,0
CLM-5487,132,12667,Bilolycka,0
CLM-5488,180,26357,Glasskada,0
CLM-5489,213,9423,Vattenskada,0
CLM-5490,166,28820,vattenskada,0
CLM-5491,131,38901,Vattenskada,0
CLM-5492,228,500,Glasskada,0
CLM-5493,259,17940,Glasskada,0
CLM-5494,291,20902,bilolycka,0
CLM-5495,219,5613,Bilolycka,0
CLM-5496,222,12795,Glasskada,0
CLM-5497,0,27182,Inbrott,0
CLM-5498,147,31739,Glasskada,0
CLM-5499,99,22205,Bilolycka,0
CLM-5500,168,10027,Vattenskada,0
CLM-5501,75,500,Bilolycka,0
CLM-5502,51,27842,Glasskada,0
CLM-5503,48,3482,Inbrott,0
CLM-5504,230,17787,Vattenskada,0
CLM-5505,200,19484,Inbrott,0
CLM-5506,133,32552,Glasskada,0
CLM-5507,205,19476,Glasskada,0
CLM-5508,264,9960,Bilolycka,0
CLM-5509,260,20274,Inbrott,0
CLM-5510,0,32647,Glasskada,0
CLM-5511,295,6483,Vattenskada,0
CLM-5512,351,23922,Inbrott,0
CLM-5513,88,14829,Vattenskada,0
CLM-5514,136,11486,Bilolycka,0
CLM-5515,350,7615,Bilolycka,0
CLM-5516,277,30410,Bilolycka,0
CLM-5517,129,15959,Inbrott,0
CLM-5518,287,16210,Inbrott,0
CLM-5519,139,16198,Inbrott,0
CLM-5520,282,14341,Vattenskada,0
CLM-5521,169,23667,Glasskada,0
CLM-5522,262,22944,Inbrott,0
CLM-5523,366,7101,Vattenskada,0
CLM-5524,237,24290,Inbrott,0
CLM-5525,377,13241,Vattenskada,0
CLM-5526,212,4338,Vattenskada,0
CLM-5527,205,17354,Glasskada,0
CLM-5528,161,34491,Glasskada,0
CLM-5529,91,22728,Glasskada,0
CLM-5530,156,12958,Glasskada,0
CLM-5531,159,20876,Vattenskada,0
CLM-5532,223,4330,Bilolycka,0
CLM-5533,203,500,Glasskada,0
CLM-5534,128,7544,Inbrott,0
CLM-5535,276,19035,Inbrott,0
CLM-5536,283,4687,Vattenskada,0
CLM-5537,221,5274,Vattenskada,0
CLM-5538,421,20320,Glasskada,0
CLM-5539,221,41741,Inbrott,0
CLM-5540,307,38451,Bilolycka,0
CLM-5541,141,27145,Bilolycka,0
CLM-5542,198,9145,Vattenskada,0
CLM-5543,21,14121,Vattenskada,0
CLM-5544,125,20295,Bilolycka,0
CLM-5545,42,31221,Vattenskada,0
CLM-5546,154,16392,Bilolycka,0
CLM-5547,150,24489,Glasskada,0
CLM-5548,0,121631,Inbrott,1
CLM-5549,259,19141,Vattenskada,0
CLM-5550,202,19494,Vattenskada,0
CLM-5551,56,32588,Glasskada,0
CLM-5552,247,19731,Inbrott,0
CLM-5553,230,12761,Vattenskada,0
CLM-5554,213,3836,Bilolycka,0
CLM-5555,151,2508,Vattenskada,0
CLM-5556,236,4895,Bilolycka,0
CLM-5557,80,24761,Inbrott,0
CLM-5558,208,500,Bilolycka,0
CLM-5559,151,12643,Inbrott,0
CLM-5560,14,500,glasskada,1
CLM-5561,234,13327,Bilolycka,0
CLM-5562,165,17681,Glasskada,0
CLM-5563,210,17584,Vattenskada,0
CLM-5564,41,19181,Inbrott,0
CLM-5565,343,500,Vattenskada,0
CLM-5566,186,500,Glasskada,0
CLM-5567,86,1248,Inbrott,0
CLM-5568,148,32412,Vattenskada,0
CLM-5569,256,12270,Vattenskada,0
CLM-5570,101,4754,Bilolycka,0
CLM-5571,320,20383,bilolycka,0
CLM-5572,33,13629,Bilolycka,0
CLM-5573,194,18300,Glasskada,0
CLM-5574,0,48415,Bilolycka,1
CLM-5575,113,10146,Inbrott,0
CLM-5576,52,24592,Bilolycka,0
CLM-5577,173,28687,Bilolycka,0
CLM-5578,125,35183,vattenskada,0
CLM-5579,344,10979,Vattenskada,0
CLM-5580,126,16759,Inbrott,0
CLM-5581,250,24976,Vattenskada,0
CLM-5582,293,16478,vattenskada,0
CLM-5583,197,6482,Vattenskada,0
CLM-5584,213,16686,Glasskada,0
CLM-5585,172,31856,Vattenskada,0
CLM-5586,221,5650,Inbrott,0
CLM-5587,160,2980,Glasskada,0
CLM-5588,234,12010,Bilolycka,0
CLM-5589,163,30934,Bilolycka,0
CLM-5590,90,2580,Bilolycka,0
CLM-5591,271,8399,Glasskada,0
CLM-5592,42,1568,Inbrott,0
CLM-5593,1,140677,Vattenskada,1
CLM-5594,151,22937,Vattenskada,0
CLM-5595,195,10801,Vattenskada,0
CLM-5596,1,128256,Oklart/Annat,1
CLM-5597,23,5584,Vattenskada,0
CLM-5598,203,500,Glasskada,0
CLM-5599,134,2775,Glasskada,0
CLM-5600,158,21945,Inbrott,0
CLM-5601,126,28148,Vattenskada,0
CLM-5602,48,23112,glasskada,0
CLM-5603,142,11803,Inbrott,0
CLM-5604,270,20759,Glasskada,0
CLM-5605,288,19414,Inbrott,0
CLM-5606,120,34823,Inbrott,0
CLM-5607,228,14425,Vattenskada,0
CLM-5608,127,15490,Glasskada,0
CLM-5609,295,26051,Vattenskada,0
CLM-5610,237,17612,Glasskada,0
CLM-5611,4,22993,Bilolycka,0
CLM-5612,126,3852,Vattenskada,0
CLM-5613,216,12994,Bilolycka,0
CLM-5614,245,21739,Inbrott,0
CLM-5615,81,3751,Bilolycka,0
CLM-5616,85,5230,Inbrott,0
CLM-5617,213,944,Bilolycka,0
CLM-5618,145,500,Glasskada,0
CLM-5619,84,8229,inbrott,0
CLM-5620,204,15356,Bilolycka,0
CLM-5621,137,17320,Bilolycka,0
CLM-5622,258,21446,Bilolycka,0
CLM-5623,29,25840,Inbrott,0
CLM-5624,252,15331,Vattenskada,0
CLM-5625,92,7820,Bilolycka,0
CLM-5626,243,23537,Vattenskada,0
CLM-5627,148,6305,Bilolycka,0
CLM-5628,274,15968,Inbrott,0
CLM-5629,247,10160,Inbrott,0
CLM-5630,192,24426,Vattenskada,0
CLM-5631,197,34185,Bilolycka,0
CLM-5632,21,7624,Vattenskada,0
CLM-5633,244,26186,Glasskada,0
CLM-5634,222,23758,Glasskada,0
CLM-5635,161,500,Inbrott,0
CLM-5636,260,11179,Vattenskada,0
CLM-5637,220,25215,Inbrott,0
CLM-5638,235,605,Bilolycka,0
CLM-5639,161,12907,Inbrott,0
CLM-5640,144,13705,Glasskada,0
CLM-5641,103,20388,Bilolycka,0
CLM-5642,255,4939,Glasskada,0
CLM-5643,38,23738,Vattenskada,0
CLM-5644,182,29028,Glasskada,0
CLM-5645,198,17412,Inbrott,0
CLM-5646,70,6245,Bilolycka,0
CLM-5647,292,15860,Bilolycka,0
CLM-5648,136,21160,Vattenskada,0
CLM-5649,272,28811,Vattenskada,0
CLM-5650,209,18687,vattenskada,0
CLM-5651,153,37915,Glasskada,0
CLM-5652,140,955,Inbrott,0
CLM-5653,0,26626,Inbrott,0
CLM-5654,244,1011,Glasskada,0
CLM-5655,112,21885,Glasskada,0
CLM-5656,288,18793,Vattenskada,0
CLM-5657,346,6507,Bilolycka,0
CLM-5658,207,4207,Glasskada,0
CLM-5659,196,17582,Glasskada,0
CLM-5660,257,16144,Vattenskada,0
CLM-5661,111,3147,Vattenskada,0
CLM-5662,214,30327,Vattenskada,0
CLM-5663,242,500,Vattenskada,0
CLM-5664,141,25525,Vattenskada,0
CLM-5665,55,12228,Vattenskada,0
CLM-5666,179,18603,Bilolycka,0
CLM-5667,286,17693,Glasskada,0
CLM-5668,385,11685,Glasskada,0
CLM-5669,286,8704,Inbrott,0
CLM-5670,0,17541,Inbrott,0
CLM-5671,435,16781,Bilolycka,0
CLM-5672,123,1239,Inbrott,0
CLM-5673,60,20423,Glasskada,0
CLM-5674,347,5610,Inbrott,0
CLM-5675,121,13857,Inbrott,0
CLM-5676,16,74547,Bilolycka,1
CLM-5677,226,11349,Bilolycka,0
CLM-5678,218,500,Glasskada,0
CLM-5679,221,4092,Bilolycka,0
CLM-5680,192,20497,Vattenskada,0
CLM-5681,221,31279,Inbrott,0
CLM-5682,176,17439,Vattenskada,0
CLM-5683,33,29576,Bilolycka,0
CLM-5684,194,10328,Bilolycka,0
CLM-5685,294,31647,Vattenskada,0
CLM-5686,180,6658,Oklart/Annat,0
CLM-5687,175,22284,Glasskada,0
CLM-5688,50,25856,Bilolycka,0
CLM-5689,188,500,Bilolycka,0
CLM-5690,158,38621,Vattenskada,0
CLM-5691,302,17152,Inbrott,0
CLM-5692,174,17547,Glasskada,0
CLM-5693,271,27534,Vattenskada,0
CLM-5694,44,31485,Glasskada,0
CLM-5695,98,23699,Vattenskada,0
CLM-5696,125,11476,Bilolycka,0
CLM-5697,266,6056,Bilolycka,0
CLM-5698,107,9461,Inbrott,0
CLM-5699,90,13576,Inbrott,0
CLM-5700,105,20420,Glasskada,0
CLM-5701,256,24480,Inbrott,0
CLM-5702,185,500,Glasskada,0
CLM-5703,150,13069,Vattenskada,0
CLM-5704,89,500,Glasskada,0
CLM-5705,133,13436,Glasskada,0
CLM-5706,73,30074,Vattenskada,0
CLM-5707,178,22117,Glasskada,0
CLM-5708,34,9907,Glasskada,0
CLM-5709,263,7194,Glasskada,0
CLM-5710,262,16503,Glasskada,0
CLM-5711,340,25897,Vattenskada,0
CLM-5712,95,22922,Glasskada,0
CLM-5713,47,22748,Bilolycka,0
CLM-5714,103,11640,Vattenskada,0
CLM-5715,236,19172,Glasskada,0
CLM-5716,151,7579,Glasskada,0
CLM-5717,168,28055,Bilolycka,0
CLM-5718,221,15614,Bilolycka,0
CLM-5719,206,6325,Inbrott,0
CLM-5720,344,21062,Inbrott,0
CLM-5721,273,17708,Inbrott,0
CLM-5722,167,6649,vattenskada,0
CLM-5723,254,20596,Bilolycka,0
CLM-5724,211,506,Glasskada,0
CLM-5725,220,14831,Inbrott,0
CLM-5726,175,2118,Bilolycka,0
CLM-5727,188,1109,Inbrott,0
CLM-5728,273,11989,Inbrott,0
CLM-5729,178,29261,Glasskada,0
CLM-5730,227,26602,Inbrott,0
CLM-5731,269,20402,Bilolycka,0
CLM-5732,192,24611,Inbrott,0
CLM-5733,274,13303,Vattenskada,0
CLM-5734,352,12183,Inbrott,0
CLM-5735,165,10990,Vattenskada,0
CLM-5736,185,18067,Vattenskada,0
CLM-5737,0,500,Bilolycka,1
CLM-5738,242,500,Inbrott,0
CLM-5739,273,42907,Inbrott,0
CLM-5740,224,19501,Glasskada,0
CLM-5741,152,1681,Bilolycka,0
CLM-5742,73,14996,Inbrott,0
CLM-5743,64,500,Inbrott,0
CLM-5744,169,30817,Bilolycka,0
CLM-5745,230,24177,Inbrott,0
CLM-5746,107,11496,Glasskada,0
CLM-5747,105,500,Glasskada,0
CLM-5748,212,24226,Inbrott,0
CLM-5749,230,14010,Vattenskada,0
CLM-5750,271,16108,Vattenskada,0
CLM-5751,205,19863,Glasskada,0
CLM-5752,315,2963,Glasskada,0
CLM-5753,109,500,Inbrott,0
CLM-5754,306,12135,inbrott,0
CLM-5755,177,8452,Bilolycka,0
CLM-5756,233,11954,Vattenskada,0
CLM-5757,287,20349,Vattenskada,0
CLM-5758,173,14342,Glasskada,0
CLM-5759,203,26452,Bilolycka,0
CLM-5760,177,8930,Inbrott,0
CLM-5761,274,28137,Vattenskada,0
CLM-5762,55,40141,Bilolycka,0
CLM-5763,149,2403,Bilolycka,0
CLM-5764,29,12437,Glasskada,0
CLM-5765,226,16321,Glasskada,0
CLM-5766,119,8090,Vattenskada,0
CLM-5767,172,31868,Bilolycka,0
CLM-5768,127,12830,Vattenskada,0
CLM-5769,122,11578,Bilolycka,0
CLM-5770,73,16094,Inbrott,0
CLM-5771,228,18629,Bilolycka,0
CLM-5772,162,18856,Bilolycka,0
CLM-5773,257,29001,Bilolycka,0
CLM-5774,76,5525,Vattenskada,0
CLM-5775,16,4344,Inbrott,0
CLM-5776,207,15614,Bilolycka,0
CLM-5777,125,29180,Bilolycka,0
CLM-5778,132,18508,Bilolycka,0
CLM-5779,304,15229,Glasskada,0
CLM-5780,45,4441,Vattenskada,0
CLM-5781,42,7179,Glasskada,0
CLM-5782,194,676,Inbrott,0
CLM-5783,134,15453,bilolycka,0
CLM-5784,245,8950,Glasskada,0
CLM-5785,198,25109,Glasskada,0
